0,Address,Census Tract,PM2.5,Poverty,Traffic,Noise Pollution,Minimum Price,Minimum Beds,Minimum Baths,Sqft,Units,Latitude,Longitude,Distance to School,Distance to Hospital,Distance to Grocery Store,City,Home Type,SoundScore
7866,"1094 Trumpet Vine Ln, San Ramon, CA 94582",6013345112,8.447741062,6.7,619.6560359,18,5000,4,3,2534,1,37.753994,-121.91862,0.149750411,3.620107446,1.948619456,San Ramon,SINGLE_FAMILY,82
7867,"9588 Davona Dr, San Ramon, CA 94583",6013345102,8.624526559,5.3,1814.439075,31,4600,4,2,1806,1,37.726566,-121.94012,0.195110494,2.079728737,0.725139957,San Ramon,SINGLE_FAMILY,69
7868,"4740 Norris Canyon Rd, San Ramon, CA",6013345116,8.5827528,2.6,1996.102628,26,3295,3,2,1015,2,37.776962,-121.96323,0.655546405,0.425017764,0.740052861,San Ramon,MULTIUNIT,74
7869,"47 Elmwood Dr, San Ramon, CA 94583",6013345102,8.624526559,5.3,1814.439075,28,4299,3,3,1772,1,37.726753,-121.93037,0.477834299,2.185361807,0.485912122,San Ramon,SINGLE_FAMILY,72
7870,"765 Watson Canyon Ct APT 236, San Ramon, CA 94582",6013345116,8.5827528,2.6,1996.102628,19,2800,2,2,914,1,37.775375,-121.949326,0.425639135,2.028776315,0.332433485,San Ramon,APARTMENT,81
7871,"101 Wilton Pl, San Ramon, CA 94583",6013345102,8.624526559,5.3,1814.439075,28,4700,4,3,2053,1,37.74454,-121.95165,0.157828234,2.53519368,2.667545703,San Ramon,SINGLE_FAMILY,72
7872,"7049 Briza Loop, San Ramon, CA 94582",6013345112,8.447741062,6.7,619.6560359,23,4250,3,3,1419,1,37.77524,-121.93111,0.336161711,1.942405746,1.041417796,San Ramon,TOWNHOUSE,77
7873,"7802 Veronica Ct, San Ramon, CA 94582",6013345112,8.447741062,6.7,619.6560359,23,4195,3,3,1463,1,37.776093,-121.928696,0.200702833,2.166720677,0.905958918,San Ramon,TOWNHOUSE,77
7874,"1333 Bayberry View Ln, San Ramon, CA 94582",6013355115,8.521646366,15.4,688.9561356,18,5000,4,4,2501,1,37.764484,-121.91432,0.1864113,3.352296545,1.399948863,San Ramon,SINGLE_FAMILY,82
7875,"3123 Sweetviolet Dr B, San Ramon, CA 94582",6013355115,8.521646366,15.4,688.9561356,19,2250,0,1,408,1,37.767456,-121.919205,0.429988732,2.703585221,0.75185891,San Ramon,APARTMENT,81
7876,"101 Eastridge Dr, San Ramon, CA 94582",6013345116,8.5827528,2.6,1996.102628,21,2800,2,2,1058,1,37.76816,-121.942215,0.507038736,1.079321427,0.423153651,San Ramon,TOWNHOUSE,79
7877,"83 Tahoe Ct UNIT 202, San Ramon, CA 94582",6013345116,8.5827528,2.6,1996.102628,27,3495,3,2,1250,1,37.785583,-121.94516,0.829530285,2.051767042,2.358724316,San Ramon,APARTMENT,73
7878,"4924 Ivyleaf Springs Rd, San Ramon, CA 94582",6013355115,8.521646366,15.4,688.9561356,13,4200,3,3,2203,1,37.759895,-121.91554,0.20505243,3.310043317,1.358317006,San Ramon,SINGLE_FAMILY,87
7879,"3005 Sweetviolet Dr, San Ramon, CA 94582",6013355115,8.521646366,15.4,688.9561356,10,5300,5,4,2800,1,37.763916,-121.9183,0.308821387,3.004950156,1.052602474,San Ramon,SINGLE_FAMILY,90
7880,"2464 Basswood Dr, San Ramon, CA 94582",6013355115,8.521646366,15.4,688.9561356,24,4300,4,3,1811,1,37.77001,-121.91463,0.736946006,3.096913064,0.828287543,San Ramon,SINGLE_FAMILY,76
7881,"38 Roatan Ct, San Ramon, CA 94583",6013345116,8.5827528,2.6,1996.102628,33,5250,4,3,2718,1,37.76274,-121.96863,0.538107286,1.581389195,1.066894007,San Ramon,SINGLE_FAMILY,67
7882,"331 Eastridge Dr, San Ramon, CA 94582",6013345116,8.5827528,2.6,1996.102628,22,2395,2,1,985,1,37.768894,-121.94244,0.49088309,1.063165781,0.406998005,San Ramon,APARTMENT,78
7883,"208 Eastridge Dr, San Ramon, CA 94582",6013345116,8.5827528,2.6,1996.102628,22,2100,1,1,730,1,37.769238,-121.94123,0.566068981,1.138973043,0.482183896,San Ramon,APARTMENT,78
7884,"201 Compton Cir APT D, San Ramon, CA 94583",6013345204,8.558745232,4,2005.896159,29,2895,2,2,995,1,37.773125,-121.97824,0.271539127,0.688479068,0.498339542,San Ramon,APARTMENT,71
7885,"52 Placid Ct, San Ramon, CA 94582",6013345113,8.43726616,5.1,950.8592805,26,5350,3,2,2444,1,37.78966,-121.94707,0.746266571,1.879647275,2.194061001,San Ramon,SINGLE_FAMILY,74
7886,"440 Bollinger Canyon Ln APT 197, San Ramon, CA 94582",6013345116,8.5827528,2.6,1996.102628,29,2250,1,1,657,1,37.772102,-121.94376,0.165284686,1.05011699,0.283345176,San Ramon,APARTMENT,71
7887,"4736 Norris Canyon Rd UNIT 203, San Ramon, CA 94583",6013345116,8.5827528,2.6,1996.102628,26,2845,2,2,951,1,37.776764,-121.963745,0.613914548,0.44738712,0.699042375,San Ramon,SINGLE_FAMILY,74
7888,"120 Valdivia Cir, San Ramon, CA 94583",6013345116,8.5827528,2.6,1996.102628,30,4500,4,3,1880,1,37.764584,-121.97053,0.317520581,1.513038385,1.87654042,San Ramon,SINGLE_FAMILY,70
